ID,Item,FailureMode,Effect,Severity,Occurrence,Detection,RPN,ActionPriority,File,Line
FMEA-2033,SourceLineInfo,Incorrect return value in SourceLineInfo(),Incorrect system behaviour or safety-function failure originating in SourceLineInfo (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,3229
FMEA-9017,TagAliasRegistry,Incorrect initialisation in TagAliasRegistry(),Incorrect system behaviour or safety-function failure originating in TagAliasRegistry (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_tag_alias_registry.hpp,20
FMEA-9016,Decomposer,Exception propagation in Decomposer(),Incorrect system behaviour or safety-function failure originating in Decomposer (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,432
FMEA-9015,Decomposer,Memory leak in Decomposer(),Incorrect system behaviour or safety-function failure originating in Decomposer (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,432
FMEA-2034,SourceLineInfo,Unhandled error in SourceLineInfo(),Incorrect system behaviour or safety-function failure originating in SourceLineInfo (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,3229
FMEA-9013,Decomposer,Incorrect initialisation in Decomposer(),Incorrect system behaviour or safety-function failure originating in Decomposer (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,432
FMEA-9012,ExprLhs,Exception propagation in ExprLhs(),Incorrect system behaviour or safety-function failure originating in ExprLhs (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,279
FMEA-9011,ExprLhs,Memory leak in ExprLhs(),Incorrect system behaviour or safety-function failure originating in ExprLhs (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,279
FMEA-9009,ExprLhs,Incorrect initialisation in ExprLhs(),Incorrect system behaviour or safety-function failure originating in ExprLhs (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,279
FMEA-2037,AssertionInfo,Incorrect initialisation in AssertionInfo(),Incorrect system behaviour or safety-function failure originating in AssertionInfo (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,3251
FMEA-1854,erfc_inv,Unhandled error in erfc_inv(),Incorrect system behaviour or safety-function failure originating in erfc_inv (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,1913
FMEA-9006,streamReconstructedExpression,Unhandled error in streamReconstructedExpression(),Incorrect system behaviour or safety-function failure originating in streamReconstructedExpression (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,266
FMEA-9005,streamReconstructedExpression,Incorrect return value in streamReconstructedExpression(),Incorrect system behaviour or safety-function failure originating in streamReconstructedExpression (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,266
FMEA-9004,UnaryExpr,Exception propagation in UnaryExpr(),Incorrect system behaviour or safety-function failure originating in UnaryExpr (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,263
FMEA-9003,UnaryExpr,Memory leak in UnaryExpr(),Incorrect system behaviour or safety-function failure originating in UnaryExpr (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,263
FMEA-2040,AssertionInfo,Exception propagation in AssertionInfo(),Incorrect system behaviour or safety-function failure originating in AssertionInfo (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,3251
FMEA-9001,UnaryExpr,Incorrect initialisation in UnaryExpr(),Incorrect system behaviour or safety-function failure originating in UnaryExpr (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,263
FMEA-2041,LazyExpression,Incorrect initialisation in LazyExpression(),Incorrect system behaviour or safety-function failure originating in LazyExpression (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,3279
FMEA-2043,LazyExpression,Memory leak in LazyExpression(),Incorrect system behaviour or safety-function failure originating in LazyExpression (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,3279
FMEA-8998,BinaryExpr,Unhandled error in BinaryExpr(),Incorrect system behaviour or safety-function failure originating in BinaryExpr (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,198
FMEA-8997,BinaryExpr,Incorrect return value in BinaryExpr(),Incorrect system behaviour or safety-function failure originating in BinaryExpr (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,198
FMEA-2044,LazyExpression,Exception propagation in LazyExpression(),Incorrect system behaviour or safety-function failure originating in LazyExpression (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,3279
FMEA-2045,AssertionResult,Incorrect initialisation in AssertionResult(),Incorrect system behaviour or safety-function failure originating in AssertionResult (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,3322
FMEA-8994,streamReconstructedExpression,Unhandled error in streamReconstructedExpression(),Incorrect system behaviour or safety-function failure originating in streamReconstructedExpression (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_decomposer.hpp,192
FMEA-9649,seedRng,Incorrect return value in seedRng(),Incorrect system behaviour or safety-function failure originating in seedRng (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_run_context.cpp,699
FMEA-1649,shouldSuppressFailure,Incorrect return value in shouldSuppressFailure(),Incorrect system behaviour or safety-function failure originating in shouldSuppressFailure (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,839
FMEA-9662,listTags,Unhandled error in listTags(),Incorrect system behaviour or safety-function failure originating in listTags (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_list.cpp,29
FMEA-9661,listTags,Incorrect return value in listTags(),Incorrect system behaviour or safety-function failure originating in listTags (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_list.cpp,29
FMEA-1650,shouldSuppressFailure,Unhandled error in shouldSuppressFailure(),Incorrect system behaviour or safety-function failure originating in shouldSuppressFailure (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,839
FMEA-9658,listTests,Unhandled error in listTests(),Incorrect system behaviour or safety-function failure originating in listTests (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_list.cpp,23
FMEA-9657,listTests,Incorrect return value in listTests(),Incorrect system behaviour or safety-function failure originating in listTests (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_list.cpp,23
FMEA-1653,unique_ptr,Incorrect initialisation in unique_ptr(),Incorrect system behaviour or safety-function failure originating in unique_ptr (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,861
FMEA-1655,unique_ptr,Memory leak in unique_ptr(),Incorrect system behaviour or safety-function failure originating in unique_ptr (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,861
FMEA-9654,getCurrentContext,Unhandled error in getCurrentContext(),Incorrect system behaviour or safety-function failure originating in getCurrentContext (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_run_context.cpp,704
FMEA-9653,getCurrentContext,Incorrect return value in getCurrentContext(),Incorrect system behaviour or safety-function failure originating in getCurrentContext (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_run_context.cpp,704
FMEA-1656,unique_ptr,Exception propagation in unique_ptr(),Incorrect system behaviour or safety-function failure originating in unique_ptr (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,861
FMEA-1657,unique_ptr,Incorrect return value in unique_ptr(),Incorrect system behaviour or safety-function failure originating in unique_ptr (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,864
FMEA-9650,seedRng,Unhandled error in seedRng(),Incorrect system behaviour or safety-function failure originating in seedRng (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_run_context.cpp,699
FMEA-9665,listReporters,Incorrect return value in listReporters(),Incorrect system behaviour or safety-function failure originating in listReporters (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_list.cpp,51
FMEA-1658,unique_ptr,Unhandled error in unique_ptr(),Incorrect system behaviour or safety-function failure originating in unique_ptr (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,864
FMEA-9646,data,Unhandled error in data(),Incorrect system behaviour or safety-function failure originating in data (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_run_context.cpp,682
FMEA-9645,data,Incorrect return value in data(),Incorrect system behaviour or safety-function failure originating in data (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_run_context.cpp,682
FMEA-1661,reset,Incorrect return value in reset(),Incorrect system behaviour or safety-function failure originating in reset (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,920
FMEA-1662,reset,Unhandled error in reset(),Incorrect system behaviour or safety-function failure originating in reset (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,920
FMEA-9642,data,Unhandled error in data(),Incorrect system behaviour or safety-function failure originating in data (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_run_context.cpp,669
FMEA-9641,data,Incorrect return value in data(),Incorrect system behaviour or safety-function failure originating in data (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_run_context.cpp,669
FMEA-1665,IResultCapture,Incorrect initialisation in IResultCapture(),Incorrect system behaviour or safety-function failure originating in IResultCapture (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,1019
FMEA-9638,data,Unhandled error in data(),Incorrect system behaviour or safety-function failure originating in data (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_run_context.cpp,650
FMEA-9637,data,Incorrect return value in data(),Incorrect system behaviour or safety-function failure originating in data (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_run_context.cpp,650
FMEA-1667,IResultCapture,Memory leak in IResultCapture(),Incorrect system behaviour or safety-function failure originating in IResultCapture (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,1019
FMEA-1668,IResultCapture,Exception propagation in IResultCapture(),Incorrect system behaviour or safety-function failure originating in IResultCapture (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,1019
FMEA-9634,data,Unhandled error in data(),Incorrect system behaviour or safety-function failure originating in data (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_run_context.cpp,620
FMEA-9680,AssertionReaction,Exception propagation in AssertionReaction(),Incorrect system behaviour or safety-function failure originating in AssertionReaction (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_assertion_handler.hpp,19
FMEA-9694,handleMessage,Unhandled error in handleMessage(),Incorrect system behaviour or safety-function failure originating in handleMessage (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_assertion_handler.hpp,50
FMEA-9693,handleMessage,Incorrect return value in handleMessage(),Incorrect system behaviour or safety-function failure originating in handleMessage (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_assertion_handler.hpp,50
FMEA-1632,ResultWas,Exception propagation in ResultWas(),Incorrect system behaviour or safety-function failure originating in ResultWas (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,800
FMEA-1633,isOk,Incorrect return value in isOk(),Incorrect system behaviour or safety-function failure originating in isOk (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,822
FMEA-9690,handleExpr,Unhandled error in handleExpr(),Incorrect system behaviour or safety-function failure originating in handleExpr (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_assertion_handler.hpp,48
FMEA-9689,handleExpr,Incorrect return value in handleExpr(),Incorrect system behaviour or safety-function failure originating in handleExpr (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_assertion_handler.hpp,48
FMEA-1634,isOk,Unhandled error in isOk(),Incorrect system behaviour or safety-function failure originating in isOk (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,822
FMEA-9686,handleExpr,Unhandled error in handleExpr(),Incorrect system behaviour or safety-function failure originating in handleExpr (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_assertion_handler.hpp,45
